Call_ID,Call_Start_Time,Call_End_Time,Call_Duration_sec,Caller_Number,IVR_Path,Call_Status,Agent_ID,Call_Disposition
254,2025-05-20 18:34:28,2025-05-20 19:07:42,1994,15780123614,/sales/upgrade,missed,A105,Callback Scheduled
255,2025-05-27 22:11:30,2025-05-27 22:19:55,505,1459069819,/main/menu1,no_answer,A102,Resolved
256,2025-05-30 15:27:47,2025-05-30 15:45:31,1064,722222990538090,/sales/upgrade,missed,A110,Left Message
257,2025-05-22 19:04:46,2025-05-22 20:02:04,3438,89206013456,/sales/new,no_answer,A105,Left Message
258,2025-05-09 13:32:01,2025-05-09 14:02:21,1820,317618982342883,/info/hours,missed,A107,No Answer
259,2025-06-02 12:37:25,2025-06-02 13:13:10,2145,109419225855,/main/menu1,busy,A108,Left Message
260,2025-05-18 20:54:29,2025-05-18 21:20:11,1542,28879197589383,/main/menu1,no_answer,A107,Left Message
261,2025-05-25 19:06:56,2025-05-25 19:17:18,622,7062749485818,/sales/new,no_answer,A108,Resolved
262,2025-05-18 13:12:14,2025-05-18 13:36:04,1430,9619838885853,/sales/upgrade,busy,A104,No Answer
263,2025-05-21 17:47:25,2025-05-21 18:29:53,2548,375175457786,/support/billing,busy,A109,Left Message
264,2025-06-03 15:58:32,2025-06-03 16:49:10,3038,14411627323317,/main/menu3,completed,A110,Callback Scheduled
265,2025-05-23 15:01:51,2025-05-23 15:35:05,1994,22240531437726,/main/menu2,busy,A104,Escalated
266,2025-05-30 12:44:03,2025-05-30 13:35:51,3108,542085941827,/support/billing,completed,A105,Escalated
267,2025-06-02 06:39:13,2025-06-02 06:54:17,904,639897003655,/main/menu2,busy,A102,Callback Scheduled
268,2025-06-07 04:24:11,2025-06-07 05:21:21,3430,4827989500,/sales/upgrade,no_answer,A102,Callback Scheduled
269,2025-05-29 22:16:47,2025-05-29 22:37:02,1215,66592944296,/main/menu3,completed,A106,No Answer
270,2025-06-08 09:43:16,2025-06-08 09:46:44,208,42567191847,/main/menu3,failed,A106,No Answer
271,2025-06-04 03:53:25,2025-06-04 04:14:04,1239,9127182157013,/support/billing,completed,A107,Resolved
272,2025-05-13 20:16:26,2025-05-13 20:23:23,417,459616568874440,/feedback,no_answer,A106,Left Message
273,2025-05-11 07:20:06,2025-05-11 08:00:00,2394,998259413662486,/info/location,missed,A108,Left Message
274,2025-05-17 02:06:04,2025-05-17 02:11:38,334,093539422982,/support/billing,no_answer,A102,Escalated
275,2025-05-23 02:42:30,2025-05-23 03:31:15,2925,15566654540329,/main/menu1,failed,A107,Left Message
276,2025-05-27 08:28:30,2025-05-27 08:41:40,790,2671171328801,/feedback,completed,A104,Left Message
277,2025-05-21 13:26:56,2025-05-21 13:58:45,1909,2021834052,/info/hours,busy,A106,No Answer
278,2025-05-24 05:43:31,2025-05-24 06:23:10,2379,7962473629,/sales/new,missed,A101,Escalated
279,2025-06-07 04:04:32,2025-06-07 04:19:44,912,547063071196,/feedback,completed,A103,Left Message
280,2025-05-25 12:58:20,2025-05-25 13:37:02,2322,7470113675,/info/location,missed,A107,Resolved
281,2025-05-14 18:55:51,2025-05-14 19:28:34,1963,6059031875,/support/billing,no_answer,A106,Escalated
282,2025-05-18 16:10:07,2025-05-18 16:49:00,2333,6217360393,/main/menu1,completed,A108,Left Message
283,2025-05-29 00:21:43,2025-05-29 01:07:14,2731,2046681073833,/feedback,busy,A103,Escalated
284,2025-05-27 07:39:45,2025-05-27 08:06:45,1620,185147528104,/main/menu3,failed,A104,Resolved
285,2025-06-05 21:29:15,2025-06-05 21:38:33,558,247367826127845,/main/menu1,completed,A109,Resolved
286,2025-06-05 10:37:03,2025-06-05 10:38:08,65,2368202729827,/info/hours,failed,A110,No Answer
287,2025-05-20 09:55:13,2025-05-20 10:22:22,1629,7573541180,/sales/upgrade,busy,A107,No Answer
288,2025-05-10 00:36:40,2025-05-10 00:37:44,64,7696070876,/support/tech,busy,A109,Callback Scheduled
289,2025-06-06 14:52:34,2025-06-06 15:04:13,699,2435981948,/support/billing,busy,A109,Left Message
290,2025-06-04 05:10:23,2025-06-04 06:01:43,3080,881506336807,/main/menu2,busy,A109,No Answer
291,2025-05-12 07:31:54,2025-05-12 07:41:53,599,371488338016,/sales/upgrade,no_answer,A109,Callback Scheduled
292,2025-06-05 19:58:12,2025-06-05 20:16:00,1068,73198072129,/support/billing,no_answer,A104,Callback Scheduled
293,2025-05-31 18:31:21,2025-05-31 19:09:43,2302,677371190108139,/main/menu2,busy,A103,No Answer
294,2025-05-23 08:08:20,2025-05-23 08:15:56,456,145412103846,/support/billing,no_answer,A105,No Answer
295,2025-05-16 20:13:13,2025-05-16 20:44:00,1847,4200235175,/feedback,failed,A105,Callback Scheduled
296,2025-05-12 23:30:42,2025-05-12 23:46:39,957,6705776062468,/info/hours,no_answer,A110,Callback Scheduled
297,2025-05-22 04:30:49,2025-05-22 05:18:23,2854,015677083063,/main/menu2,no_answer,A102,Callback Scheduled
298,2025-05-12 19:18:08,2025-05-12 19:57:32,2364,1066002813,/support/billing,missed,A106,Escalated
299,2025-05-26 12:17:17,2025-05-26 12:56:57,2380,527497080752106,/info/hours,completed,A106,Callback Scheduled
300,2025-05-21 03:15:19,2025-05-21 04:02:41,2842,9638712690701,/main/menu2,busy,A108,Resolved
301,2025-05-13 20:34:40,2025-05-13 20:49:53,913,680631820098,/sales/new,missed,A108,Resolved
302,2025-05-28 07:44:02,2025-05-28 07:47:01,179,81108811572,/info/hours,busy,A101,No Answer
303,2025-05-15 14:56:52,2025-05-15 15:01:03,251,557268717978095,/feedback,missed,A105,Left Message
304,2025-05-12 03:16:06,2025-05-12 04:07:33,3087,379691096719998,/main/menu1,busy,A102,Callback Scheduled
305,2025-06-08 19:32:09,2025-06-08 19:43:00,651,92943274427615,/info/hours,missed,A107,No Answer
306,2025-05-22 07:43:07,2025-05-22 08:11:42,1715,78042118809118,/support/billing,failed,A105,Left Message
307,2025-06-05 16:03:52,2025-06-05 16:23:00,1148,0303768681361,/main/menu2,failed,A104,Resolved
308,2025-06-09 02:46:25,2025-06-09 03:39:14,3169,14615968938,/sales/upgrade,missed,A107,Callback Scheduled
309,2025-06-07 04:36:20,2025-06-07 05:32:10,3350,55751340801,/main/menu2,completed,A101,Left Message
310,2025-06-07 07:08:51,2025-06-07 08:03:40,3289,163088610037554,/support/billing,completed,A109,No Answer
311,2025-06-01 11:10:36,2025-06-01 11:17:10,394,883038577950,/info/location,busy,A107,Resolved
312,2025-05-14 20:00:09,2025-05-14 20:15:35,926,2932067338,/sales/new,busy,A105,No Answer
313,2025-06-01 08:16:01,2025-06-01 08:33:19,1038,761766587643498,/support/billing,busy,A108,Callback Scheduled
314,2025-05-21 20:25:04,2025-05-21 21:09:32,2668,8344908952,/main/menu2,completed,A109,Escalated
315,2025-05-25 16:33:44,2025-05-25 17:21:15,2851,2192702730831,/feedback,completed,A103,Resolved
316,2025-05-23 02:20:31,2025-05-23 03:15:43,3312,71607626682,/info/location,busy,A104,Escalated
317,2025-05-22 12:18:21,2025-05-22 12:19:33,72,5620231307378,/support/billing,failed,A106,Callback Scheduled
318,2025-05-10 18:01:24,2025-05-10 18:32:06,1842,481852799735219,/main/menu1,missed,A105,No Answer
319,2025-05-23 02:13:50,2025-05-23 02:54:19,2429,2402571387,/support/tech,missed,A105,Escalated
320,2025-05-29 05:03:30,2025-05-29 05:17:19,829,89289530568,/main/menu3,missed,A102,No Answer
321,2025-05-11 17:48:30,2025-05-11 18:08:13,1183,393716208450666,/sales/new,missed,A104,Escalated
322,2025-05-25 18:14:59,2025-05-25 19:07:19,3140,6729695639663,/main/menu1,no_answer,A107,Escalated
323,2025-05-19 18:40:43,2025-05-19 19:01:58,1275,074455161512,/sales/upgrade,missed,A102,Left Message
324,2025-05-11 10:38:09,2025-05-11 11:33:41,3332,628927112177865,/main/menu3,failed,A105,Escalated
325,2025-05-22 21:32:52,2025-05-22 21:43:27,635,970749919255,/support/tech,busy,A106,Resolved
326,2025-05-14 02:21:49,2025-05-14 02:52:36,1847,842639479751377,/support/billing,completed,A108,Callback Scheduled
327,2025-05-25 19:53:13,2025-05-25 20:12:38,1165,7263928642,/support/billing,completed,A104,Callback Scheduled
328,2025-05-25 17:32:34,2025-05-25 17:50:35,1081,54719938845983,/info/hours,busy,A105,Left Message
329,2025-05-30 23:46:09,2025-05-31 00:12:04,1555,579230803506645,/support/billing,no_answer,A108,No Answer
330,2025-05-09 12:56:09,2025-05-09 13:39:08,2579,945505762617,/support/billing,failed,A101,Callback Scheduled
331,2025-06-07 19:34:46,2025-06-07 20:14:59,2413,7809753868118,/sales/upgrade,completed,A108,Left Message
332,2025-05-10 08:23:45,2025-05-10 08:47:52,1447,151138698619,/info/hours,no_answer,A108,No Answer
333,2025-06-08 06:59:53,2025-06-08 07:43:17,2604,9300828117152,/feedback,missed,A105,Resolved
334,2025-06-07 10:55:26,2025-06-07 11:13:42,1096,83411124211,/main/menu1,missed,A102,Callback Scheduled
335,2025-05-14 16:10:00,2025-05-14 16:15:14,314,581876495286286,/main/menu1,no_answer,A104,Callback Scheduled
336,2025-05-21 19:17:44,2025-05-21 19:36:17,1113,5235417892341,/support/billing,missed,A103,Escalated
337,2025-05-21 21:01:53,2025-05-21 21:20:36,1123,587424207587,/support/billing,failed,A110,No Answer
338,2025-05-12 08:04:26,2025-05-12 08:20:35,969,287480236312,/sales/upgrade,failed,A102,No Answer
339,2025-05-19 00:23:46,2025-05-19 01:07:53,2647,173407954208388,/sales/upgrade,busy,A108,Escalated
340,2025-05-24 03:08:33,2025-05-24 03:21:03,750,3916611723,/main/menu1,no_answer,A104,Callback Scheduled
341,2025-05-18 02:18:39,2025-05-18 02:27:21,522,130793394512,/main/menu1,completed,A110,Left Message
342,2025-05-17 03:54:34,2025-05-17 04:40:29,2755,6584561802,/main/menu1,failed,A109,Resolved
343,2025-05-10 06:59:02,2025-05-10 07:53:09,3247,881949981313657,/main/menu2,missed,A110,Escalated
344,2025-05-15 16:20:39,2025-05-15 17:05:45,2706,56541042651,/info/hours,missed,A102,Escalated
345,2025-06-01 08:53:48,2025-06-01 09:34:18,2430,659971104463,/info/hours,missed,A105,Left Message
346,2025-05-16 18:40:05,2025-05-16 18:56:50,1005,0644298465061,/feedback,missed,A107,Escalated
347,2025-05-29 09:53:57,2025-05-29 10:35:43,2506,6857446343,/sales/upgrade,busy,A103,No Answer
348,2025-05-27 11:08:01,2025-05-27 11:34:48,1607,78609457771,/main/menu2,failed,A106,Escalated
349,2025-05-19 20:23:23,2025-05-19 21:09:32,2769,746969737848232,/feedback,failed,A102,No Answer
350,2025-05-23 03:05:18,2025-05-23 03:14:46,568,27843605230261,/sales/upgrade,no_answer,A104,Escalated
351,2025-05-22 21:53:00,2025-05-22 22:28:57,2157,3994944977,/main/menu3,no_answer,A105,Escalated
352,2025-05-26 10:14:59,2025-05-26 11:14:42,3583,78356254147,/support/tech,failed,A102,No Answer
353,2025-06-06 11:26:53,2025-06-06 12:08:59,2526,1981924823,/main/menu1,failed,A103,Escalated
354,2025-05-23 21:48:20,2025-05-23 22:30:02,2502,11787755456943,/info/hours,completed,A104,No Answer
355,2025-05-25 00:08:13,2025-05-25 00:11:38,205,930834939030,/info/location,failed,A107,No Answer
356,2025-05-27 09:58:43,2025-05-27 10:27:55,1752,90939306931901,/sales/new,failed,A104,Callback Scheduled
357,2025-05-30 20:37:15,2025-05-30 21:34:08,3413,36620022883,/info/location,no_answer,A101,Left Message
358,2025-06-07 11:44:01,2025-06-07 12:02:06,1085,131979595481138,/feedback,no_answer,A106,Left Message
359,2025-06-06 07:04:18,2025-06-06 07:29:18,1500,6971888444488,/main/menu2,missed,A103,Escalated
360,2025-05-19 05:07:04,2025-05-19 05:59:45,3161,6432724205,/main/menu2,busy,A110,Escalated
361,2025-05-29 22:34:43,2025-05-29 23:31:23,3400,405502835508105,/main/menu3,busy,A104,Escalated
362,2025-06-06 02:06:29,2025-06-06 02:22:12,943,5528592463,/info/location,busy,A109,Resolved
363,2025-05-17 12:42:58,2025-05-17 13:32:01,2943,181952829482694,/main/menu2,failed,A102,Resolved
364,2025-05-19 09:25:28,2025-05-19 09:52:35,1627,4139994414249,/main/menu1,no_answer,A103,Callback Scheduled
365,2025-06-04 08:24:18,2025-06-04 08:33:37,559,4934865593761,/feedback,failed,A110,Callback Scheduled
366,2025-05-30 08:10:56,2025-05-30 08:30:48,1192,06176442206,/support/billing,failed,A102,Resolved
367,2025-05-26 06:01:39,2025-05-26 06:52:19,3040,9806084863,/info/hours,failed,A101,No Answer
368,2025-06-07 06:40:56,2025-06-07 07:15:36,2080,005674592451709,/feedback,failed,A105,Left Message
369,2025-05-23 14:38:01,2025-05-23 14:59:44,1303,61198207605592,/sales/upgrade,completed,A110,Left Message
370,2025-05-24 13:40:06,2025-05-24 14:09:56,1790,034811373238624,/main/menu1,completed,A104,Callback Scheduled
371,2025-06-08 06:29:59,2025-06-08 06:36:45,406,04330836121,/main/menu3,busy,A110,Resolved
372,2025-06-01 16:26:28,2025-06-01 17:09:21,2573,3789486873978,/sales/new,no_answer,A102,No Answer
373,2025-05-25 19:23:50,2025-05-25 19:37:35,825,22548769650453,/sales/upgrade,completed,A108,Resolved
374,2025-05-21 22:28:36,2025-05-21 22:50:20,1304,4168778755515,/main/menu1,busy,A101,Callback Scheduled
375,2025-05-23 09:18:37,2025-05-23 10:10:01,3084,593316453624,/sales/upgrade,no_answer,A101,Callback Scheduled
376,2025-05-10 09:29:55,2025-05-10 10:14:10,2655,20603897539820,/info/location,failed,A105,Left Message
377,2025-05-23 09:09:22,2025-05-23 09:41:04,1902,1012950732776,/main/menu2,completed,A101,Callback Scheduled
378,2025-05-11 05:48:58,2025-05-11 05:58:58,600,970241032505,/sales/new,completed,A110,Left Message
379,2025-05-28 09:38:34,2025-05-28 09:52:23,829,054364787942659,/support/tech,failed,A102,Resolved
380,2025-05-23 00:48:52,2025-05-23 01:46:48,3476,0293066877103,/sales/upgrade,busy,A106,No Answer
381,2025-06-05 18:24:02,2025-06-05 19:10:07,2765,46358364611,/feedback,busy,A109,Escalated
382,2025-05-12 13:28:55,2025-05-12 14:12:33,2618,42570448065,/main/menu1,missed,A108,Callback Scheduled
383,2025-05-10 07:51:56,2025-05-10 08:11:52,1196,6579332561,/support/tech,no_answer,A110,Escalated
384,2025-05-13 11:31:24,2025-05-13 12:14:56,2612,06986845437777,/sales/upgrade,missed,A107,Escalated
385,2025-05-20 19:32:04,2025-05-20 19:37:58,354,913688610260464,/main/menu3,no_answer,A103,No Answer
386,2025-06-07 00:06:43,2025-06-07 00:20:43,840,334127415579894,/main/menu3,missed,A103,Escalated
387,2025-05-22 04:11:35,2025-05-22 04:17:55,380,3731422922679,/main/menu3,missed,A105,Callback Scheduled
388,2025-05-15 20:34:30,2025-05-15 21:32:11,3461,015014212798613,/sales/upgrade,no_answer,A102,Escalated
389,2025-06-03 09:27:29,2025-06-03 10:01:58,2069,307597535767,/support/billing,completed,A102,Escalated
390,2025-05-16 08:18:05,2025-05-16 08:23:25,320,5093711431,/feedback,failed,A108,Left Message
391,2025-05-18 02:18:10,2025-05-18 02:31:18,788,93308003013800,/feedback,missed,A105,Escalated
392,2025-06-01 10:14:15,2025-06-01 10:17:59,224,089062301154109,/sales/upgrade,completed,A104,No Answer
393,2025-05-14 21:52:44,2025-05-14 22:11:32,1128,782450544829,/support/tech,busy,A110,Resolved
394,2025-05-23 06:04:58,2025-05-23 06:11:06,368,65872052590,/main/menu3,no_answer,A106,Escalated
395,2025-05-25 13:09:48,2025-05-25 14:01:22,3094,00981738557029,/main/menu2,no_answer,A106,No Answer
396,2025-05-22 15:57:05,2025-05-22 16:00:33,208,66610448212,/main/menu3,missed,A107,Callback Scheduled
397,2025-05-24 05:24:53,2025-05-24 06:04:27,2374,85503540115,/sales/new,busy,A109,Resolved
398,2025-05-18 21:46:46,2025-05-18 22:39:01,3135,6028439824,/sales/upgrade,failed,A107,Callback Scheduled
399,2025-05-17 10:05:46,2025-05-17 10:47:33,2507,797003787141,/feedback,busy,A103,Callback Scheduled
400,2025-06-08 11:02:40,2025-06-08 11:21:22,1122,253069120054,/main/menu3,busy,A110,No Answer
401,2025-05-21 18:53:23,2025-05-21 19:29:41,2178,892196524354125,/info/location,missed,A107,Resolved
402,2025-05-14 14:51:31,2025-05-14 15:43:26,3115,004336029388,/feedback,busy,A102,Resolved
403,2025-05-14 14:02:44,2025-05-14 14:18:28,944,900615816929,/main/menu2,completed,A101,Resolved
404,2025-05-13 23:21:08,2025-05-14 00:20:03,3535,141198302670,/sales/upgrade,failed,A107,Callback Scheduled
405,2025-05-20 18:01:07,2025-05-20 18:29:30,1703,4253269587708,/info/location,no_answer,A104,Resolved
406,2025-05-31 15:17:14,2025-05-31 15:41:47,1473,81250575539,/main/menu1,missed,A101,No Answer
407,2025-06-03 10:07:04,2025-06-03 10:32:37,1533,74750702068,/support/billing,completed,A107,Escalated
408,2025-05-11 11:57:26,2025-05-11 12:25:54,1708,219395992896,/main/menu2,failed,A103,Escalated
409,2025-05-20 02:00:31,2025-05-20 02:04:21,230,64590384289182,/sales/upgrade,no_answer,A110,Callback Scheduled
410,2025-05-23 11:07:26,2025-05-23 11:32:12,1486,4703224083386,/main/menu1,failed,A101,Left Message
411,2025-05-25 03:42:32,2025-05-25 04:14:26,1914,0856628500957,/sales/upgrade,failed,A110,No Answer
412,2025-06-07 05:10:32,2025-06-07 05:31:32,1260,37122193778,/info/location,failed,A104,Resolved
413,2025-06-08 13:34:09,2025-06-08 13:47:06,777,19851280583,/support/billing,missed,A107,Escalated
414,2025-05-19 16:34:51,2025-05-19 17:04:15,1764,922807053651926,/support/billing,failed,A104,Callback Scheduled
415,2025-05-12 21:07:33,2025-05-12 21:32:08,1475,9669352192698,/support/tech,failed,A107,Callback Scheduled
416,2025-06-03 10:36:54,2025-06-03 10:53:52,1018,829729003074,/main/menu1,no_answer,A105,Left Message
417,2025-06-09 00:22:54,2025-06-09 00:51:21,1707,739442976054,/main/menu3,no_answer,A101,Callback Scheduled
418,2025-05-16 06:17:39,2025-05-16 07:10:34,3175,4696467391,/main/menu2,missed,A103,Resolved
419,2025-05-12 03:31:37,2025-05-12 04:11:12,2375,154759074458,/main/menu1,completed,A104,Resolved
420,2025-05-22 14:30:19,2025-05-22 15:14:09,2630,34061645667762,/sales/upgrade,completed,A109,Resolved
421,2025-06-02 17:57:19,2025-06-02 17:58:50,91,43712160534,/feedback,failed,A106,Escalated
422,2025-05-22 00:08:34,2025-05-22 00:32:28,1434,306020057413,/main/menu1,completed,A103,Resolved
423,2025-05-18 07:34:32,2025-05-18 08:01:14,1602,8720883636823,/feedback,missed,A107,No Answer
424,2025-06-08 11:41:09,2025-06-08 12:13:50,1961,398360806831,/info/hours,failed,A109,Callback Scheduled
425,2025-05-22 02:38:27,2025-05-22 03:35:59,3452,071002107005,/support/billing,no_answer,A108,Resolved
426,2025-05-20 06:02:24,2025-05-20 06:42:46,2422,562379703677566,/main/menu1,failed,A102,Escalated
427,2025-06-08 09:45:32,2025-06-08 10:12:20,1608,0331940762,/sales/new,completed,A104,No Answer
428,2025-05-22 23:38:18,2025-05-22 23:45:51,453,32340937329,/support/billing,busy,A108,Escalated
429,2025-05-23 23:19:55,2025-05-23 23:50:59,1864,28985908637510,/sales/upgrade,missed,A102,Escalated
430,2025-05-31 23:00:50,2025-05-31 23:10:11,561,944504206571142,/main/menu1,completed,A108,Callback Scheduled
431,2025-05-26 10:36:13,2025-05-26 10:40:13,240,481126888058,/sales/new,failed,A101,Left Message
432,2025-05-24 15:44:47,2025-05-24 16:12:59,1692,5774110962564,/support/billing,busy,A108,Callback Scheduled
433,2025-05-17 09:08:20,2025-05-17 09:13:30,310,682078639131587,/feedback,busy,A104,Escalated
434,2025-05-12 21:47:52,2025-05-12 21:57:45,593,060691050512,/support/tech,busy,A106,Callback Scheduled
435,2025-06-01 22:24:57,2025-06-01 22:36:51,714,412190527638,/main/menu1,missed,A109,Resolved
436,2025-05-21 08:46:11,2025-05-21 09:12:44,1593,60628815828360,/main/menu3,busy,A106,Resolved
437,2025-05-18 15:25:15,2025-05-18 16:23:23,3488,95936641197510,/support/billing,completed,A103,Resolved
438,2025-06-07 11:57:38,2025-06-07 12:27:04,1766,3068360240,/support/billing,no_answer,A104,Callback Scheduled
439,2025-06-02 19:10:25,2025-06-02 19:54:21,2636,4536148854694,/main/menu1,failed,A110,Callback Scheduled
440,2025-05-22 03:50:42,2025-05-22 03:51:33,51,6119575301270,/support/tech,no_answer,A106,Resolved
441,2025-06-01 04:02:55,2025-06-01 04:09:15,380,51951226731,/sales/upgrade,missed,A106,Resolved
442,2025-06-07 09:50:52,2025-06-07 10:43:36,3164,24582546601934,/support/tech,failed,A105,No Answer
443,2025-06-05 12:24:58,2025-06-05 12:46:57,1319,8558222354371,/sales/upgrade,no_answer,A107,Callback Scheduled
444,2025-05-14 13:27:18,2025-05-14 14:19:45,3147,98120913275679,/sales/new,missed,A110,Resolved
445,2025-05-23 18:39:37,2025-05-23 19:35:34,3357,45282494962892,/info/location,no_answer,A106,Escalated
446,2025-05-18 22:06:36,2025-05-18 22:45:03,2307,8534457329818,/main/menu3,failed,A103,No Answer
447,2025-06-03 19:09:27,2025-06-03 19:56:55,2848,5836681567,/sales/new,failed,A104,Escalated
448,2025-06-04 20:12:15,2025-06-04 21:07:10,3295,8594972176106,/support/billing,no_answer,A108,Left Message
449,2025-05-13 19:33:01,2025-05-13 20:28:07,3306,84409010118,/sales/new,busy,A110,Escalated
450,2025-05-29 19:47:07,2025-05-29 20:36:45,2978,430947620203744,/info/location,missed,A102,Resolved
451,2025-05-29 02:17:16,2025-05-29 02:26:53,577,9317889919,/feedback,completed,A107,Callback Scheduled
452,2025-06-03 19:37:41,2025-06-03 19:57:04,1163,4021653081,/sales/new,completed,A104,Callback Scheduled
453,2025-06-05 20:33:07,2025-06-05 21:13:13,2406,05925278143,/sales/new,no_answer,A109,Left Message
454,2025-06-06 13:40:26,2025-06-06 14:32:29,3123,8186310496712,/main/menu2,failed,A108,No Answer
455,2025-05-11 20:48:33,2025-05-11 21:19:23,1850,732875598779,/support/billing,missed,A106,Left Message
456,2025-06-03 15:59:53,2025-06-03 16:10:54,661,44044867353145,/info/location,no_answer,A106,Left Message
457,2025-06-02 12:46:30,2025-06-02 13:44:14,3464,4371025216365,/support/billing,no_answer,A101,Left Message
458,2025-05-17 19:12:02,2025-05-17 19:26:10,848,0991115041502,/main/menu1,completed,A102,Callback Scheduled
459,2025-06-03 21:41:11,2025-06-03 21:42:19,68,8650869312349,/info/location,failed,A109,Resolved
460,2025-05-26 09:09:21,2025-05-26 09:45:51,2190,329158888856712,/info/location,busy,A101,Callback Scheduled
461,2025-05-12 17:06:08,2025-05-12 18:02:39,3391,6895495079,/sales/new,busy,A102,Escalated
462,2025-05-11 21:30:42,2025-05-11 21:44:25,823,658592967821881,/main/menu3,missed,A108,Left Message
463,2025-05-28 01:28:20,2025-05-28 01:43:39,919,5746760908843,/support/billing,missed,A101,Left Message
464,2025-05-20 19:07:52,2025-05-20 19:41:46,2034,1407583006664,/sales/upgrade,completed,A104,Left Message
465,2025-05-09 08:11:45,2025-05-09 08:42:09,1824,14768572025076,/support/tech,missed,A104,Escalated
466,2025-06-09 02:01:33,2025-06-09 02:47:34,2761,980779501961427,/info/hours,busy,A104,Callback Scheduled
467,2025-05-17 16:02:52,2025-05-17 16:49:17,2785,499273991703,/info/hours,missed,A106,Resolved
468,2025-06-09 02:43:51,2025-06-09 02:55:50,719,7623363625705,/main/menu3,missed,A110,Resolved
469,2025-06-04 16:50:36,2025-06-04 17:05:16,880,2468728332,/info/hours,failed,A105,Resolved
470,2025-05-21 04:05:51,2025-05-21 04:52:14,2783,4702434701,/sales/new,no_answer,A101,Resolved
471,2025-05-23 21:20:31,2025-05-23 21:42:30,1319,82237010708792,/sales/new,failed,A101,Left Message
472,2025-06-01 01:25:50,2025-06-01 01:52:40,1610,360066235039,/info/hours,no_answer,A107,Left Message
473,2025-05-28 20:33:59,2025-05-28 21:24:08,3009,0302267168442,/info/hours,completed,A102,No Answer
474,2025-05-19 17:40:45,2025-05-19 18:27:46,2821,03065328464,/main/menu2,busy,A109,Escalated
475,2025-06-07 06:43:54,2025-06-07 07:06:15,1341,024235442006,/main/menu3,busy,A110,Callback Scheduled
476,2025-05-18 22:16:18,2025-05-18 22:44:27,1689,0841916695,/info/hours,missed,A102,No Answer
477,2025-05-29 02:52:04,2025-05-29 03:47:10,3306,701400641525133,/support/tech,no_answer,A102,Callback Scheduled
478,2025-05-30 23:51:44,2025-05-30 23:59:16,452,08536413472027,/support/billing,failed,A105,No Answer
479,2025-06-06 23:00:07,2025-06-06 23:39:21,2354,2416511666,/support/tech,busy,A110,Left Message
480,2025-06-08 21:33:50,2025-06-08 21:35:11,81,55561424552784,/info/location,missed,A103,Resolved
481,2025-05-18 11:11:06,2025-05-18 11:17:20,374,2477908757419,/support/billing,completed,A110,Resolved
482,2025-05-23 13:05:04,2025-05-23 13:12:38,454,136048813543282,/support/tech,failed,A106,No Answer
483,2025-05-20 23:57:26,2025-05-20 23:57:31,5,067004292415119,/info/hours,no_answer,A107,Callback Scheduled
484,2025-06-08 13:59:43,2025-06-08 14:07:54,491,587612128749,/main/menu2,failed,A103,Callback Scheduled
485,2025-05-17 17:31:16,2025-05-17 17:49:59,1123,640700432357,/sales/upgrade,completed,A104,Left Message
486,2025-06-03 19:22:21,2025-06-03 19:45:46,1405,902733008257596,/support/billing,busy,A109,No Answer
487,2025-05-14 04:44:39,2025-05-14 05:42:46,3487,237413098477,/main/menu2,busy,A105,Escalated
488,2025-06-03 22:34:58,2025-06-03 23:00:52,1554,845133154663461,/main/menu3,completed,A102,Escalated
489,2025-05-15 21:32:46,2025-05-15 21:57:25,1479,32910476474,/main/menu2,busy,A103,Escalated
490,2025-05-27 08:13:12,2025-05-27 09:03:12,3000,883552951833,/info/hours,completed,A107,No Answer
491,2025-05-30 06:21:39,2025-05-30 06:37:34,955,93605156216971,/feedback,failed,A106,Left Message
492,2025-05-10 02:30:41,2025-05-10 02:47:32,1011,201663581884564,/sales/new,completed,A110,No Answer
493,2025-05-26 03:09:30,2025-05-26 03:45:47,2177,6271122659005,/support/tech,failed,A108,Resolved
494,2025-06-05 16:40:04,2025-06-05 17:23:44,2620,48677833520,/support/tech,completed,A107,Callback Scheduled
495,2025-05-16 22:13:59,2025-05-16 22:52:37,2318,578411697011,/info/location,failed,A108,Callback Scheduled
496,2025-05-30 09:12:11,2025-05-30 10:11:18,3547,824440204407,/main/menu2,no_answer,A107,Escalated
497,2025-05-24 21:03:24,2025-05-24 21:43:51,2427,0828054902028,/main/menu1,no_answer,A102,No Answer
498,2025-06-08 12:27:20,2025-06-08 12:40:23,783,41762808725103,/sales/new,no_answer,A101,Callback Scheduled
499,2025-05-20 05:00:54,2025-05-20 05:55:37,3283,1320049273406,/main/menu1,completed,A107,Callback Scheduled
500,2025-06-05 00:05:36,2025-06-05 00:33:03,1647,77935382379471,/main/menu1,missed,A106,Left Message
501,2025-05-20 03:43:13,2025-05-20 03:52:06,533,6455226685,/main/menu2,completed,A109,No Answer
502,2025-05-24 20:33:51,2025-05-24 20:42:58,547,4277069090053,/main/menu1,busy,A108,No Answer
503,2025-06-02 10:21:18,2025-06-02 10:36:36,918,17086140326585,/info/location,no_answer,A109,Left Message
504,2025-05-11 22:10:14,2025-05-11 22:43:31,1997,90113437264,/support/billing,completed,A109,Callback Scheduled
505,2025-05-31 16:58:09,2025-05-31 17:12:19,850,1136533712086,/support/billing,missed,A107,Escalated
506,2025-05-17 20:31:57,2025-05-17 21:27:42,3345,2659632774598,/feedback,missed,A103,Escalated
